listing_id,borough,neighborhood,address,unit,zip,rent,net_effective_rent,gross_over_3000,no_fee,beds,baths,sqft,building_type,status,available_date,price_changed_at,latitude,longitude,bbl,bin,nearest_station,nearest_lines,nearest_dist_mi,nearest_walk_min,all_nearby_lines,hpd_total,hpd_open,hpd_open_class_c,hpd_rent_impairing_open,ecb_total,ecb_active,ecb_penalty_total,ecb_balance_due,dob_total,dob_open,source_url
5076732,bronx,Concourse,1305 Sheridan Avenue,3A,10456,1995,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-18,2026-07-01T03:58:37.000Z,40.836522,-73.914727,2028310028,2007977,170 St,B|D,0.143,3,B|D|4,689,87,36,3,2,0,750,0,5,3,https://streeteasy.com/building/1305-sheridan-avenue-bronx/3a
5078401,bronx,Riverdale,55 Dash Place,308,10463,3150,2888,true,false,1,1,,RENTAL,ACTIVE,2026-06-19,2026-06-19T18:05:48.000Z,40.88948,-73.90359,2057787501,2130922,Van Cortlandt Park-242 St,1,0.27,5,1,7,4,2,0,18,0,28620,-3125,1,0,https://streeteasy.com/building/55-dash/308
5075560,bronx,Concourse,625 Walton Avenue,3,10451,2500,0,false,false,1,1,,THREEFAMILY,ACTIVE,2026-07-20,2026-06-17T13:00:14.000Z,40.820816,-73.927841,2023530037,2001125,149 St-Grand Concourse,2|4|5,0.168,3,2|4|5|3|B|D,20,3,1,1,0,0,0,0,1,1,https://streeteasy.com/building/625-walton-avenue-bronx/3
5077700,bronx,Kingsbridge,3436 Kingsbridge Avenue,4G,10463,2587,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-05,2026-06-18T22:21:19.000Z,40.88317,-73.9029,2057600123,2083687,238 St,1,0.153,3,1,6,2,1,0,12,0,18555,0,2,0,https://streeteasy.com/building/3436-kingsbridge-avenue-bronx/4g
5077699,bronx,Kingsbridge,3436 Kingsbridge Avenue,5F,10463,2778,2662,false,false,1,1.5,,RENTAL,ACTIVE,2026-07-05,2026-06-18T22:16:50.000Z,40.88317,-73.9029,2057600123,2083687,238 St,1,0.153,3,1,6,2,1,0,12,0,18555,0,2,0,https://streeteasy.com/building/3436-kingsbridge-avenue-bronx/5f
5077672,bronx,Mott Haven,329 East 132nd Street,PHH,10454,2507,0,false,false,0,1,,RENTAL,ACTIVE,2026-07-05,2026-06-18T22:05:14.000Z,40.805949,-73.926967,2022950040,2129035,3 Av-138 St,6,0.292,6,6|4|5,13,4,1,0,10,0,2830,0,6,1,https://streeteasy.com/building/bridgeline-329-east-132-street-bronx/phh
5077663,bronx,Mott Haven,329 East 132nd Street,3I,10454,2654,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-05,2026-06-18T21:54:57.000Z,40.805949,-73.926967,2022950040,2129035,3 Av-138 St,6,0.292,6,6|4|5,13,4,1,0,10,0,2830,0,6,1,https://streeteasy.com/building/bridgeline-329-east-132-street-bronx/3i
5077659,bronx,Mott Haven,329 East 132nd Street,11D,10454,2728,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-18,2026-06-18T21:49:49.000Z,40.805949,-73.926967,2022950040,2129035,3 Av-138 St,6,0.292,6,6|4|5,13,4,1,0,10,0,2830,0,6,1,https://streeteasy.com/building/bridgeline-329-east-132-street-bronx/11d
5076566,bronx,Mott Haven,228 East 135th Street,1201,10451,2975,2479,false,false,1,1,,RENTAL,ACTIVE,2026-06-17,2026-06-18T00:54:32.000Z,40.809748,-73.930807,2023197501,2129363,3 Av-138 St,6,0.207,4,6|4|5,41,7,6,0,19,0,35030,4405,7,0,https://streeteasy.com/building/the-arches/1201
5076712,bronx,Mott Haven,5 Lincoln Avenue,S-2314,10454,3240,2430,true,false,1,1,626,RENTAL,ACTIVE,2024-09-08,2026-07-01T13:03:31.000Z,40.80751,-73.93068,2023160001,2130763,3 Av-138 St,6,0.292,6,6|4|5,81,43,7,2,43,1,55000,0,2,0,https://streeteasy.com/building/lincoln-at-bankside/s2314
5075044,bronx,Mott Haven,5 Lincoln Avenue,W-2405,10454,3240,2700,true,false,1,1,603,RENTAL,ACTIVE,2024-09-08,2026-07-01T13:03:30.000Z,40.80751,-73.93068,2023160001,2130763,3 Av-138 St,6,0.292,6,6|4|5,81,43,7,2,43,1,55000,0,2,0,https://streeteasy.com/building/lincoln-at-bankside/w2405
5075043,bronx,Mott Haven,5 Lincoln Avenue,N-2416,10454,3240,2700,true,false,1,1,704,RENTAL,ACTIVE,2026-04-05,2026-07-01T13:03:30.000Z,40.80751,-73.93068,2023160001,2130763,3 Av-138 St,6,0.292,6,6|4|5,81,43,7,2,43,1,55000,0,2,0,https://streeteasy.com/building/lincoln-at-bankside/n2416
5075042,bronx,Mott Haven,5 Lincoln Avenue,N-1744,10454,2850,2613,false,false,1,1,727,RENTAL,ACTIVE,2024-09-08,2026-07-01T13:03:29.000Z,40.80751,-73.93068,2023160001,2130763,3 Av-138 St,6,0.292,6,6|4|5,81,43,7,2,43,1,55000,0,2,0,https://streeteasy.com/building/lincoln-at-bankside/n1744
5075041,bronx,Mott Haven,5 Lincoln Avenue,N-1441,10454,2850,2613,false,false,1,1,674,RENTAL,ACTIVE,2024-09-08,2026-07-01T13:03:29.000Z,40.80751,-73.93068,2023160001,2130763,3 Av-138 St,6,0.292,6,6|4|5,81,43,7,2,43,1,55000,0,2,0,https://streeteasy.com/building/lincoln-at-bankside/n1441
5080756,bronx,Mott Haven,5 Lincoln Avenue,E-0952,10454,2850,2613,false,false,1,1,579,RENTAL,ACTIVE,2026-06-22,2026-07-01T13:03:32.000Z,40.80751,-73.93068,2023160001,2130763,3 Av-138 St,6,0.292,6,6|4|5,81,43,7,2,43,1,55000,0,2,0,https://streeteasy.com/building/lincoln-at-bankside/e0952
5072393,bronx,Spuyten Duyvil,3206 Fairfield Avenue,7J,10463,2200,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-14,2026-06-13T17:30:35.000Z,40.884448,-73.913305,2057890015,2084121,231 St,1,0.573,11,1,30,14,4,1,6,0,7155,0,21,1,https://streeteasy.com/building/3206-fairfield-avenue-bronx/7j
5074593,bronx,Mott Haven,2385 3rd Avenue,C-1631,10451,3096,2838,true,false,1,1,625,RENTAL,ACTIVE,2025-11-05,2026-07-01T13:03:27.000Z,40.808859,-73.931873,2023190002,2129132,3 Av-138 St,6,0.283,6,6|4|5,34,25,4,2,21,1,40305,7500,1,0,https://streeteasy.com/building/third-at-bankside/c1631
5073602,bronx,Fordham,2763 Morris Avenue,407,10468,2375,0,false,false,1,1,,CONDO,ACTIVE,2026-06-15,2026-06-19T22:15:01.000Z,40.869278,-73.894839,2033187502,2128971,Kingsbridge Rd,B|D,0.118,2,B|D|4,35,6,0,0,19,1,49000,-103,11,1,https://streeteasy.com/building/2763-morris-avenue-bronx/407
5073549,bronx,Mott Haven,2413 3rd Avenue,601,10451,3250,2708,true,false,1,1,704,RENTAL,ACTIVE,2026-06-27,2026-06-15T18:04:14.000Z,40.80877,-73.93139,2023190109,2130650,3 Av-138 St,6,0.264,5,6|4|5,20,20,0,0,37,0,148335,0,8,0,https://streeteasy.com/building/maven-mott-haven/601
5073237,bronx,Mott Haven,445 Gerard Avenue,W809,10451,3125,2539,true,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-15T17:06:33.000Z,40.81745,-73.93031,2023510012,2129137,149 St-Grand Concourse,2|4|5,0.149,3,2|4|5|3,9,7,3,0,1,0,0,-625,0,0,https://streeteasy.com/building/445-gerard-avenue-bronx/w809
5073268,bronx,North New York,582 East 138th Street,3,10454,2595,2271,false,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-15T16:36:51.000Z,40.8063,-73.91697,2025507501,2129612,Brook Av,6,0.136,3,6,2,0,0,0,8,0,0,0,3,0,https://streeteasy.com/building/582-east-138-street-bronx/3
5072688,bronx,Melrose,402 East 162nd Street,1T,10451,1935,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-14,2026-06-14T16:37:44.000Z,40.824621,-73.913346,2023830005,2001504,161 St-Yankee Stadium,4|B|D,0.595,12,4|B|D|2|5,936,32,18,0,12,7,27600,3750,13,0,https://streeteasy.com/building/402-east-162-street-bronx/1t
5072753,bronx,Bedford Park,3175 Grand Concourse,3F,10468,1895,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-14,2026-06-14T18:57:32.000Z,40.876143,-73.886344,2033110072,2017345,Bedford Park Blvd,B|D,0.144,3,B|D|4,175,7,7,0,12,1,13300,3750,20,2,https://streeteasy.com/building/3175-grand-concourse-bronx/3f
5067446,bronx,Concourse,910 Grand Concourse,2H-910G,10451,1850,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-09,2026-06-09T16:50:02.000Z,40.82783,-73.921616,2024610001,2002808,161 St-Yankee Stadium,4|B|D,0.127,3,4|B|D,331,183,34,19,32,3,40900,11250,70,2,https://streeteasy.com/building/910-grand-concourse-bronx/2h910g
5067500,bronx,Riverdale,5552 Netherland Avenue,5552-1D,10471,1800,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-09,2026-06-09T17:00:49.000Z,40.903571,-73.90574,2059500429,2091945,Van Cortlandt Park-242 St,1,1.007,20,1,409,117,38,2,0,0,0,0,7,0,https://streeteasy.com/building/5552-netherland-avenue-bronx/55521d
5070358,bronx,Riverdale,640 West 238th Street,2L,10463,2800,2683,false,false,1,1,,RENTAL,ACTIVE,2026-06-11,2026-06-11T19:04:16.000Z,40.88876,-73.912496,2059060335,2129111,238 St,1,0.663,13,1,0,0,0,0,17,0,8550,0,4,1,https://streeteasy.com/building/640-west-238-street-bronx/2l
5070330,bronx,Kingsbridge,3436 Kingsbridge Avenue,4H,10463,2507,0,false,false,1,1,,RENTAL,ACTIVE,2026-08-01,2026-06-11T18:39:15.000Z,40.88317,-73.9029,2057600123,2083687,238 St,1,0.153,3,1,6,2,1,0,12,0,18555,0,2,0,https://streeteasy.com/building/3436-kingsbridge-avenue-bronx/4h
5067490,bronx,Concourse,910 Sheridan Avenue,A,10451,2150,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-09,2026-06-09T16:57:26.000Z,40.827293,-73.92036,2024540011,2002705,161 St-Yankee Stadium,4|B|D,0.192,4,4|B|D,771,105,37,4,9,3,5910,3750,33,4,https://streeteasy.com/building/910-sheridan-avenue-bronx/a
5069148,bronx,North New York,138 Bruckner Boulevard,21024,10454,3600,2631,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T19:42:35.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/21024
5069103,bronx,North New York,138 Bruckner Boulevard,11008,10454,3225,2357,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T19:15:06.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/11008
5069082,bronx,North New York,138 Bruckner Boulevard,91004,10454,3600,2631,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T19:07:41.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/91004
5069206,bronx,North New York,138 Bruckner Boulevard,3528,10454,3225,2357,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T20:32:30.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/3528
5069217,bronx,North New York,138 Bruckner Boulevard,2831,10454,3225,2357,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T20:39:47.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/2831
5069054,bronx,North New York,138 Bruckner Boulevard,6733,10454,3126,2284,true,false,0,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T18:50:49.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/6733
5069045,bronx,North New York,138 Bruckner Boulevard,3727,10454,2800,2567,false,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T18:44:47.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/3727
5069027,bronx,North New York,138 Bruckner Boulevard,6533,10454,3126,2284,true,false,0,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T18:39:20.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/6533
5069016,bronx,North New York,138 Bruckner Boulevard,5531,10454,3225,2357,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T18:32:46.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/5531
5068989,bronx,North New York,138 Bruckner Boulevard,5430,10454,3225,2357,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T18:20:09.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/5430
5068707,bronx,North New York,138 Bruckner Boulevard,6237,10454,3300,2412,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T16:25:37.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/6237
5068639,bronx,North New York,138 Bruckner Boulevard,6228,10454,3225,2357,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T16:06:38.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/6228
5068621,bronx,North New York,138 Bruckner Boulevard,7216,10454,3225,2357,true,false,0,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T15:45:15.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/7216
5068577,bronx,North New York,138 Bruckner Boulevard,9212,10454,3500,2558,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T15:19:05.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/9212
5068561,bronx,North New York,138 Bruckner Boulevard,2209,10454,3225,2357,true,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T15:06:13.000Z,40.80346,-73.92063,2022600010,2129717,Brook Av,6,0.281,6,6,56,11,11,6,19,1,33212,938,5,0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/2209
5068249,bronx,Mott Haven,225 East 134th Street,5L,10451,2550,0,false,false,0,1,650,RENTAL,ACTIVE,2026-07-01,2026-06-10T03:34:38.000Z,40.809298,-73.930324,2023190037,2000782,3 Av-138 St,6,0.197,4,6|4|5,1,0,0,0,100,13,121285,2250,60,4,https://streeteasy.com/building/the-hudford/5l
5068243,bronx,Mott Haven,225 East 134th Street,5A,10451,2650,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-10T03:26:30.000Z,40.809298,-73.930324,2023190037,2000782,3 Av-138 St,6,0.197,4,6|4|5,1,0,0,0,100,13,121285,2250,60,4,https://streeteasy.com/building/the-hudford/5a
5068225,bronx,Mott Haven,225 East 134th Street,3C,10451,2400,0,false,false,0,1,500,RENTAL,ACTIVE,2026-07-01,2026-06-10T03:13:20.000Z,40.809298,-73.930324,2023190037,2000782,3 Av-138 St,6,0.197,4,6|4|5,1,0,0,0,100,13,121285,2250,60,4,https://streeteasy.com/building/the-hudford/3c
5065409,bronx,Tremont,2080 Grand Concourse,B21,10457,2039,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-07,2026-06-07T15:39:44.000Z,40.853473,-73.902145,2031560096,2013680,182-183 Sts,B|D,0.184,4,B|D|4,848,60,29,2,14,1,11400,0,13,4,https://streeteasy.com/building/2080-grand-concourse-bronx/b21
5066477,bronx,Mott Haven,139 Alexander Avenue,A2,10454,2610,0,false,false,1,1,,MULTIFAMILY,ACTIVE,2026-08-14,2026-06-08T19:47:49.000Z,40.807495,-73.927438,2023090024,2130542,3 Av-138 St,6,0.203,4,6|4|5,2,0,0,0,11,0,22620,0,3,0,https://streeteasy.com/building/139-alexander-avenue-bronx/a2
5065916,bronx,University Heights,150 West 179th Street,3G,10453,1899,0,false,false,1,1,695,RENTAL,ACTIVE,2026-07-01,2026-06-08T15:04:59.000Z,40.855268,-73.913776,2032210026,2014862,Burnside Av,4,0.332,7,4|B|D,983,95,25,8,78,21,119317,60182,56,17,https://streeteasy.com/building/150-west-179-street-bronx/3g
5065902,bronx,University Heights,150 West 179th Street,4B,10453,1650,0,false,false,0,1,525,RENTAL,ACTIVE,2026-07-01,2026-06-08T14:56:27.000Z,40.855268,-73.913776,2032210026,2014862,Burnside Av,4,0.332,7,4|B|D,983,95,25,8,78,21,119317,60182,56,17,https://streeteasy.com/building/150-west-179-street-bronx/4b
5064636,bronx,Mott Haven,261 Grand Concourse,2709,10451,3168,2559,true,false,1,1,,RENTAL,ACTIVE,2026-06-06,2026-06-05T21:40:54.000Z,40.81402,-73.93,2023440001,2000000,138 St-Grand Concourse,4|5,0.045,1,4|5|6|2,0,0,0,0,70,32,178600,105625,12,10,https://streeteasy.com/building/concourse-point/2709
5065192,bronx,Spuyten Duyvil,2600 Netherland Avenue,0816,10463,2800,0,false,false,1,1,870,RENTAL,ACTIVE,2026-05-21,2026-06-06T20:07:14.000Z,40.878762,-73.914445,2057220475,2083247,Marble Hill-225 St,1,0.36,7,1,245,71,31,2,74,3,33105,2687,146,5,https://streeteasy.com/building/the-century/0816
5065169,bronx,Spuyten Duyvil,2600 Netherland Avenue,0323,10463,2775,0,false,false,1,1,625,RENTAL,ACTIVE,2026-01-30,2026-06-09T16:06:03.000Z,40.878762,-73.914445,2057220475,2083247,Marble Hill-225 St,1,0.36,7,1,245,71,31,2,74,3,33105,2687,146,5,https://streeteasy.com/building/the-century/0323
5065085,bronx,Pelham Bay,1890 Pelham Parkway South,3A,10461,2700,2475,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-06T16:56:51.000Z,40.8554,-73.82965,2042510030,2000000,Pelham Bay Park,6,0.21,4,6,16,6,2,2,0,0,0,0,0,0,https://streeteasy.com/building/pelham-residence/3a
5064293,bronx,Fordham,2835 Bainbridge Avenue,3A,10458,1750,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-05,2026-06-05T17:36:27.000Z,40.868374,-73.888896,2032950053,2016884,Kingsbridge Rd,B|D,0.206,4,B|D|4,224,34,10,1,1,0,0,0,2,0,https://streeteasy.com/building/2835-bainbridge-avenue-bronx/3a
5063287,bronx,Mott Haven,40 Bruckner Boulevard,D203,10454,3425,2711,true,false,1,1,,RENTAL,ACTIVE,2026-06-04,2026-06-04T21:14:21.000Z,40.8063,-73.92722,2022950051,2129670,3 Av-138 St,6,0.273,5,6|4|5,23,2,2,0,16,0,20625,7500,4,1,https://streeteasy.com/building/bruckner-house/d203
5063389,bronx,Mott Haven,2413 3rd Avenue,1202,10451,3250,2708,true,false,1,1,577,RENTAL,ACTIVE,2026-06-27,2026-07-01T17:03:44.000Z,40.80877,-73.93139,2023190109,2130650,3 Av-138 St,6,0.264,5,6|4|5,20,20,0,0,37,0,148335,0,8,0,https://streeteasy.com/building/maven-mott-haven/1202
5063082,bronx,Mott Haven,40 Bruckner Boulevard,D1022,10454,3155,2366,true,false,0,1,,RENTAL,ACTIVE,2026-06-04,2026-06-04T19:16:47.000Z,40.8063,-73.92722,2022950051,2129670,3 Av-138 St,6,0.273,5,6|4|5,23,2,2,0,16,0,20625,7500,4,1,https://streeteasy.com/building/bruckner-house/d1022
5060080,bronx,Crotona Park East,1344 Southern Boulevard,2B,10459,2000,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-02T18:54:03.000Z,40.831992,-73.890633,2029800028,2117983,Freeman St,2|5,0.131,3,2|5|6,100,15,4,2,2,0,2600,0,1,1,https://streeteasy.com/building/1344-southern-boulevard-bronx/2b
5057143,bronx,Mott Haven,276 Grand Concourse,D1113,10451,3075,2563,true,false,1,1,,RENTAL,ACTIVE,2026-05-30,2026-06-01T22:40:21.000Z,40.813903,-73.929075,2023410010,2000999,138 St-Grand Concourse,4|5,0.054,1,4|5|6|2,61,11,8,4,20,4,22560,13810,6,1,https://streeteasy.com/building/276-grand-concourse-bronx/d1113
5057140,bronx,Mott Haven,276 Grand Concourse,D906,10451,2865,2388,false,false,0,1,,RENTAL,ACTIVE,2026-05-30,2026-05-30T19:48:20.000Z,40.813903,-73.929075,2023410010,2000999,138 St-Grand Concourse,4|5,0.054,1,4|5|6|2,61,11,8,4,20,4,22560,13810,6,1,https://streeteasy.com/building/276-grand-concourse-bronx/d906
5057119,bronx,Mott Haven,276 Grand Concourse,D1110D,10451,2289,0,false,false,0,1,,RENTAL,ACTIVE,2026-05-30,2026-05-30T19:03:41.000Z,40.813903,-73.929075,2023410010,2000999,138 St-Grand Concourse,4|5,0.054,1,4|5|6|2,61,11,8,4,20,4,22560,13810,6,1,https://streeteasy.com/building/276-grand-concourse-bronx/d1110d
5057111,bronx,Mott Haven,276 Grand Concourse,D1110,10451,2890,2288,false,false,0,1,,RENTAL,ACTIVE,2026-05-30,2026-05-30T19:00:59.000Z,40.813903,-73.929075,2023410010,2000999,138 St-Grand Concourse,4|5,0.054,1,4|5|6|2,61,11,8,4,20,4,22560,13810,6,1,https://streeteasy.com/building/276-grand-concourse-bronx/d1110
5057108,bronx,Mott Haven,276 Grand Concourse,D911D,10451,2399,0,false,false,0,1,,RENTAL,ACTIVE,2026-05-30,2026-05-30T18:48:47.000Z,40.813903,-73.929075,2023410010,2000999,138 St-Grand Concourse,4|5,0.054,1,4|5|6|2,61,11,8,4,20,4,22560,13810,6,1,https://streeteasy.com/building/276-grand-concourse-bronx/d911d
5057106,bronx,Mott Haven,276 Grand Concourse,D911,10451,2952,2399,false,false,0,1,,RENTAL,ACTIVE,2026-05-30,2026-05-30T18:39:55.000Z,40.813903,-73.929075,2023410010,2000999,138 St-Grand Concourse,4|5,0.054,1,4|5|6|2,61,11,8,4,20,4,22560,13810,6,1,https://streeteasy.com/building/276-grand-concourse-bronx/d911
5059262,bronx,Belmont,2375 Lorillard Place,2R,10458,2750,0,false,false,1,1,,HOUSE,ACTIVE,2026-06-02,2026-06-02T12:20:03.000Z,40.855912,-73.889835,2030550024,2011691,Fordham Rd,B|D,0.537,11,B|D,0,0,0,0,22,0,43467,0,2,0,https://streeteasy.com/building/2375-lorillard-place-bronx/2r
5057674,bronx,Kingsbridge Heights,3333 Giles Avenue,112A,10463,2395,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-30,2026-06-01T06:23:17.000Z,40.87959,-73.89851,2032580005,2015801,231 St,1,0.317,6,1|4,8,6,2,0,52,0,158750,0,9,0,https://streeteasy.com/building/3333-giles-place-bronx/112a
5057671,bronx,Kingsbridge Heights,3333 Giles Avenue,111A,10463,2595,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-30,2026-06-01T06:10:34.000Z,40.87959,-73.89851,2032580005,2015801,231 St,1,0.317,6,1|4,8,6,2,0,52,0,158750,0,9,0,https://streeteasy.com/building/3333-giles-place-bronx/111a
5056527,bronx,Riverdale,453 West 263rd Street,4,10471,2400,0,false,false,1,1,800,THREEFAMILY,ACTIVE,2026-05-29,2026-05-29T18:31:59.000Z,40.912556,-73.901951,2058911610,2085755,Van Cortlandt Park-242 St,1,1.561,31,1|4,17,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/453-west-263-street-bronx/4
5051294,bronx,Mott Haven,445 Gerard Avenue,W327,10451,3152,2561,true,false,1,1,,RENTAL,ACTIVE,2026-05-24,2026-06-30T12:52:07.000Z,40.81745,-73.93031,2023510012,2129137,149 St-Grand Concourse,2|4|5,0.149,3,2|4|5|3,9,7,3,0,1,0,0,-625,0,0,https://streeteasy.com/building/445-gerard-avenue-bronx/w327
5051291,bronx,Mott Haven,445 Gerard Avenue,W736,10451,3026,2459,true,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-30T12:51:55.000Z,40.81745,-73.93031,2023510012,2129137,149 St-Grand Concourse,2|4|5,0.149,3,2|4|5|3,9,7,3,0,1,0,0,-625,0,0,https://streeteasy.com/building/445-gerard-avenue-bronx/w736
5051115,bronx,Parkchester,2181 Starling Avenue,2E,10462,1750,0,false,false,0,1,,CO_OP,ACTIVE,2026-05-23,2026-05-23T21:23:58.000Z,40.836558,-73.852622,2039480047,2041246,Castle Hill Av,6,0.166,3,6,291,24,5,0,7,2,5325,1250,19,3,https://streeteasy.com/building/2181-starling-avenue-bronx/2e
5049747,bronx,Port Morris,736 East 133rd Street,2,10454,2600,0,false,false,1,1,960,THREEFAMILY,ACTIVE,2026-05-21,2026-05-21T19:07:52.000Z,40.801258,-73.91477,2025610035,2003702,Cypress Av,6,0.27,5,6,12,1,0,0,0,0,0,0,0,0,https://streeteasy.com/building/736-east-133-street-bronx/2
5048396,bronx,Kingsbridge,3054 Godwin Terrace,7,10463,2395,0,false,false,1,1,,RENTAL,ACTIVE,2026-05-20,2026-06-30T22:27:21.000Z,40.878727,-73.905983,2057010113,2083139,231 St,1,0.05,1,1,123,0,0,0,22,0,10760,-180,48,3,https://streeteasy.com/building/3054-godwin-terrace-bronx/7
5044823,bronx,Kingsbridge,288 West 238th Street,4G,10463,2400,0,false,false,1,1,,CO_OP,ACTIVE,2026-05-15,2026-06-24T19:50:32.000Z,40.88567,-73.902271,2057670798,2083884,238 St,1,0.092,2,1,47,0,0,0,8,0,1700,0,16,0,https://streeteasy.com/building/288-west-238-street-bronx/4g
